t_us,x_gal,y_gal,z_gal
54463058,-6.48416,-17.73827,982.61064
54473058,-6.55869,-17.88733,983.20688
54483058,-6.48416,-17.88733,982.68517
54493058,-6.55869,-17.96186,983.50501
54503058,-6.70775,-18.03639,982.68517
54513058,-6.26057,-17.96186,982.75970
54523058,-6.48416,-17.96186,983.13235
54533058,-6.78228,-18.03639,982.83423
54543058,-6.48416,-18.25998,982.68517
54553058,-6.63322,-17.88733,982.90876
54563058,-6.55869,-18.18545,983.13235
54573058,-6.40963,-18.33451,983.05782
54583058,-6.63322,-17.66374,982.98329
54593058,-6.48416,-18.18545,982.53611
54603058,-6.55869,-18.11092,982.90876
54613058,-6.33510,-18.18545,982.90876
54623058,-6.70775,-18.25998,982.75970
54633058,-6.63322,-17.96186,982.68517
54643058,-6.48416,-18.11092,983.05782
54653058,-6.48416,-18.11092,982.75970
54663058,-6.78228,-18.11092,982.75970
54673058,-6.26057,-18.11092,982.68517
54683058,-6.63322,-18.18545,983.28141
54693058,-6.48416,-18.18545,982.53611
54703058,-6.33510,-18.11092,982.98329
54713058,-6.63322,-18.25998,983.13235
54723058,-6.48416,-17.96186,982.98329
54733058,-6.40963,-17.88733,982.61064
54743058,-6.55869,-17.88733,982.83423
54753058,-6.63322,-17.88733,982.68517
54763058,-6.33510,-17.96186,982.68517
54773058,-6.55869,-17.96186,982.68517
54783058,-6.55869,-17.88733,982.61064
54793058,-6.55869,-18.11092,982.98329
54803058,-6.40963,-18.03639,983.05782
54813058,-6.48416,-17.96186,982.75970
54823058,-6.63322,-18.25998,982.90876
54833058,-6.63322,-18.11092,982.90876
54843058,-6.40963,-17.81280,982.83423
54853058,-6.63322,-17.88733,982.38705
54863058,-6.78228,-18.18545,983.13235
54873058,-6.70775,-18.11092,982.98329
54883058,-6.40963,-17.73827,982.61064
54893058,-6.63322,-18.03639,982.83423
54903058,-6.63322,-18.03639,983.05782
54913058,-6.48416,-17.96186,982.68517
54923058,-6.48416,-17.88733,982.68517
54933058,-6.33510,-18.18545,982.90876
54943058,-6.40963,-17.88733,983.28141
54953058,-6.26057,-17.51468,982.46158
54963058,-6.85681,-18.48357,983.20688
54973058,-6.33510,-18.18545,982.90876
54983058,-6.33510,-18.18545,983.28141
54993058,-6.26057,-18.03639,982.90876
55003058,-6.40963,-17.81280,982.98329
55013058,-6.70775,-18.11092,982.98329
55023058,-6.33510,-18.11092,983.05782
55033058,-6.55869,-18.11092,982.75970
55043058,-6.18603,-17.96186,982.61064
55053058,-6.48416,-17.96186,983.05782
55063058,-6.70775,-18.33451,982.98329
55073058,-6.63322,-17.96186,982.75970
55083058,-6.85681,-17.88733,983.13235
55093058,-6.63322,-17.81280,982.98329
55103058,-6.40963,-17.96186,982.61064
55113058,-6.55869,-18.25998,982.61064
55123058,-6.55869,-17.96186,982.98329
55133058,-6.55869,-17.96186,982.46158
55143058,-6.55869,-18.11092,982.61064
55153058,-7.00587,-18.03639,982.98329
55163058,-6.48416,-18.03639,982.83423
55173058,-6.48416,-17.81280,982.83423
55183058,-6.40963,-17.81280,982.83423
55193058,-6.48416,-18.18545,983.28141
55203058,-6.33510,-18.18545,982.90876
55213058,-6.55869,-17.81280,982.83423
55223058,-6.40963,-17.88733,982.53611
55233058,-6.63322,-17.96186,983.13235
55243058,-6.48416,-18.18545,982.68517
55253058,-6.70775,-17.96186,982.61064
55263058,-6.85681,-17.88733,982.83423
55273058,-6.48416,-18.11092,982.61064
55283058,-6.18603,-18.11092,982.83423
55293058,-6.55869,-18.11092,982.61064
55303058,-6.33510,-18.11092,982.75970
55313058,-6.33510,-18.25998,982.98329
55323058,-6.40963,-17.96186,983.28141
55333058,-6.40963,-18.11092,982.75970
55343058,-6.33510,-18.25998,982.98329
55353058,-6.40963,-17.96186,982.98329
55363058,-6.48416,-17.96186,982.75970
55373058,-6.48416,-18.11092,983.05782
55383058,-6.63322,-18.03639,982.61064
55393058,-6.40963,-18.03639,982.90876
55403058,-6.48416,-18.11092,982.83423
55413058,-6.40963,-18.03639,982.68517
55423058,-6.48416,-18.11092,983.20688
55433058,-6.40963,-17.96186,982.53611
55443058,-6.70775,-17.88733,982.75970
55453058,-6.70775,-18.03639,982.68517
55463058,-6.33510,-18.03639,982.98329
55473058,-6.40963,-18.03639,982.75970
55483058,-6.40963,-17.88733,982.68517
55493058,-6.55869,-18.25998,983.05782
55503058,-6.70775,-17.96186,982.83423
55513058,-6.33510,-17.88733,982.61064
55523058,-6.63322,-18.25998,983.05782
55533058,-6.33510,-17.88733,983.05782
55543058,-6.40963,-17.66374,982.53611
55553058,-6.63322,-17.81280,983.20688
55563058,-6.40963,-18.18545,982.98329
55573058,-6.63322,-18.25998,982.98329
55583058,-6.40963,-18.11092,982.83423
55593058,-6.70775,-18.18545,982.68517
55603058,-6.63322,-18.40904,983.13235
55613058,-6.33510,-18.18545,982.90876
55623058,-6.70775,-18.03639,982.98329
55633058,-6.63322,-17.66374,982.83423
55643058,-6.63322,-18.11092,982.75970
55653058,-6.55869,-18.11092,982.83423
55663058,-6.63322,-18.03639,982.90876
55673058,-6.63322,-18.11092,982.68517
55683058,-6.78228,-18.18545,982.75970
55693058,-6.40963,-18.03639,982.83423
55703058,-6.55869,-18.25998,982.53611
55713058,-6.33510,-18.11092,982.53611
55723058,-6.40963,-17.96186,982.75970
55733058,-6.55869,-18.25998,982.68517
55743058,-6.63322,-18.40904,982.98329
55753058,-6.63322,-18.11092,982.98329
55763058,-6.33510,-18.18545,982.98329
55773058,-6.63322,-18.11092,982.75970
55783058,-6.55869,-18.18545,983.20688
55793058,-6.40963,-17.81280,982.83423
55803058,-6.48416,-18.18545,982.53611
55813058,-6.55869,-17.96186,983.13235
55823058,-6.70775,-18.25998,982.83423
55833058,-6.55869,-17.96186,982.83423
55843058,-6.33510,-18.18545,982.46158
55853058,-6.26057,-18.03639,983.05782
55863058,-6.55869,-18.03639,982.68517
55873058,-6.63322,-18.33451,983.05782
55883058,-6.48416,-18.03639,982.53611
55893058,-6.48416,-18.03639,983.05782
55903058,-6.40963,-17.88733,982.90876
55913058,-6.40963,-17.96186,982.68517
55923058,-6.48416,-17.73827,982.75970
55933058,-6.55869,-18.18545,983.50501
55943058,-6.33510,-18.03639,982.83423
55953058,-6.33510,-17.88733,982.75970
55963058,-6.26057,-18.11092,982.75970
55973058,-6.48416,-18.03639,982.46158
55983058,-6.26057,-17.88733,982.46158
55993058,-6.40963,-18.03639,982.53611
56003058,-6.40963,-18.25998,983.05782
56013058,-6.55869,-18.18545,982.98329
56023058,-6.33510,-17.96186,983.13235
56033058,-6.55869,-17.96186,982.98329
56043058,-6.33510,-18.18545,982.68517
56053058,-6.33510,-18.18545,982.83423
56063058,-6.48416,-18.18545,982.53611
56073058,-6.55869,-18.11092,982.75970
56083058,-6.63322,-18.18545,982.75970
56093058,-6.55869,-17.96186,982.61064
56103058,-6.63322,-18.11092,982.75970
56113058,-6.63322,-18.11092,983.13235
56123058,-6.33510,-18.11092,982.83423
56133058,-6.55869,-18.03639,982.61064
56143058,-6.55869,-18.25998,982.46158
56153058,-6.63322,-18.18545,983.05782
56163058,-6.48416,-18.25998,982.90876
56173058,-6.48416,-17.96186,982.98329
56183058,-6.55869,-18.11092,982.90876
56193058,-6.48416,-18.18545,983.20688
56203058,-6.33510,-18.33451,982.83423
56213058,-6.48416,-17.96186,982.61064
56223058,-6.33510,-17.96186,982.98329
56233058,-6.55869,-17.96186,982.90876
56243058,-6.63322,-18.18545,982.98329
56253058,-6.63322,-17.81280,982.98329
56263058,-6.55869,-18.11092,983.13235
56273058,-6.78228,-18.33451,982.61064
56283058,-6.40963,-17.88733,982.53611
56293058,-6.55869,-17.88733,982.90876
56303058,-6.78228,-18.48357,982.68517
56313058,-6.55869,-18.18545,983.05782
56323058,-6.48416,-17.81280,982.90876
56333058,-6.55869,-18.11092,982.90876
56343058,-6.48416,-18.11092,982.68517
56353058,-6.48416,-18.03639,982.53611
56363058,-6.70775,-17.96186,982.90876
56373058,-6.55869,-17.88733,982.98329
56383058,-6.48416,-18.03639,982.98329
56393058,-6.48416,-17.96186,982.83423
56403058,-6.33510,-17.88733,982.75970
56413058,-6.48416,-18.11092,982.68517
56423058,-6.40963,-18.11092,983.20688
56433058,-6.48416,-18.18545,982.61064
56443058,-6.33510,-18.11092,982.98329
56453058,-6.48416,-17.88733,982.90876
56463058,-6.26057,-18.11092,982.98329
56473058,-6.63322,-17.96186,982.53611
56483058,-6.48416,-18.11092,982.90876
56493058,-6.33510,-18.40904,983.20688
56503058,-6.33510,-17.96186,982.98329
56513058,-6.55869,-17.88733,982.90876
56523058,-6.48416,-18.18545,982.68517
56533058,-6.78228,-17.88733,982.98329
56543058,-6.70775,-17.88733,983.05782
56553058,-6.63322,-18.11092,983.13235
56563058,-6.40963,-18.03639,982.83423
56573058,-6.63322,-18.11092,982.83423
56583058,-6.63322,-18.03639,982.90876
56593058,-6.63322,-18.25998,983.20688
56603058,-6.40963,-18.55810,982.75970
56613058,-6.63322,-17.73827,982.61064
56623058,-6.78228,-17.88733,982.90876
56633058,-6.40963,-18.18545,982.90876
56643058,-6.48416,-17.88733,982.53611
56653058,-6.48416,-17.96186,983.13235
56663058,-6.33510,-18.03639,983.35594
56673058,-6.70775,-18.11092,983.13235
56683058,-6.55869,-18.18545,983.05782
56693058,-6.48416,-18.03639,982.75970
56703058,-6.40963,-17.96186,983.05782
56713058,-6.33510,-18.25998,982.90876
56723058,-6.40963,-17.81280,982.61064
56733058,-6.48416,-17.88733,982.83423
56743058,-6.55869,-18.18545,983.13235
56753058,-6.33510,-18.11092,982.68517
56763058,-6.40963,-17.81280,982.98329
56773058,-6.48416,-18.03639,983.28141
56783058,-6.55869,-18.11092,982.46158
56793058,-6.55869,-17.73827,982.68517
56803058,-6.48416,-18.11092,982.75970
56813058,-6.78228,-18.11092,982.31252
56823058,-6.40963,-18.03639,982.61064
56833058,-6.55869,-18.11092,982.75970
56843058,-6.55869,-18.40904,982.75970
56853058,-6.78228,-18.11092,982.83423
56863058,-6.33510,-17.88733,982.90876
56873058,-6.48416,-18.03639,982.68517
56883058,-6.48416,-18.03639,982.83423
56893058,-6.78228,-18.25998,982.90876
56903058,-6.40963,-18.18545,982.90876
56913058,-6.70775,-18.18545,982.61064
56923058,-6.55869,-18.03639,983.05782
56933058,-6.48416,-17.88733,982.75970
56943058,-6.63322,-17.96186,982.90876
56953058,-6.48416,-18.25998,982.75970
56963058,-6.55869,-18.03639,983.13235
56973058,-6.63322,-18.25998,982.98329
56983058,-6.40963,-18.11092,982.75970
56993058,-6.48416,-18.18545,982.75970
57003058,-6.70775,-17.66374,982.90876
57013058,-6.40963,-18.03639,982.61064
57023058,-6.55869,-18.18545,982.83423
57033058,-6.55869,-18.11092,982.83423
57043058,-6.48416,-18.03639,982.98329
57053058,-6.26057,-18.11092,982.83423
57063058,-6.48416,-17.88733,982.61064
57073058,-6.70775,-17.96186,982.98329
57083058,-6.55869,-18.03639,983.05782
57093058,-6.40963,-17.96186,982.90876
57103058,-6.33510,-18.25998,982.98329
57113058,-6.70775,-18.18545,983.13235
57123058,-6.40963,-17.81280,982.75970
57133058,-6.55869,-18.03639,982.75970
57143058,-6.55869,-18.11092,982.98329
57153058,-6.40963,-18.11092,982.98329
57163058,-6.55869,-17.66374,982.98329
57173058,-6.55869,-17.96186,982.75970
57183058,-6.70775,-17.88733,982.83423
57193058,-6.48416,-18.33451,982.75970
57203058,-6.63322,-18.11092,983.05782
57213058,-6.40963,-18.33451,982.83423
57223058,-6.78228,-18.25998,982.98329
57233058,-6.55869,-18.18545,983.20688
57243058,-6.63322,-17.96186,982.90876
57253058,-6.55869,-17.96186,982.98329
57263058,-6.55869,-18.18545,982.98329
57273058,-6.33510,-18.18545,982.68517
57283058,-6.70775,-18.11092,982.90876
57293058,-6.55869,-17.66374,982.98329
57303058,-6.63322,-18.11092,982.90876
57313058,-6.26057,-18.03639,982.75970
57323058,-6.63322,-18.18545,982.90876
57333058,-6.55869,-18.03639,982.83423
57343058,-6.63322,-17.96186,982.98329
57353058,-6.70775,-18.25998,982.83423
57363058,-6.63322,-18.48357,983.20688
57373058,-6.63322,-17.96186,983.13235
57383058,-6.55869,-18.11092,982.98329
57393058,-6.55869,-17.73827,982.98329
57403058,-6.40963,-18.11092,982.83423
57413058,-6.55869,-18.11092,982.53611
57423058,-6.48416,-17.88733,982.83423
57433058,-6.55869,-18.11092,982.83423
57443058,-6.33510,-18.33451,983.05782
57453058,-6.55869,-18.11092,982.98329
57463058,-6.48416,-17.88733,982.53611
57473058,-6.48416,-18.11092,982.31252
57483058,-6.70775,-18.18545,982.83423
57493058,-6.26057,-17.88733,982.75970
57503058,-6.26057,-18.33451,982.46158
57513058,-6.63322,-18.33451,983.05782
57523058,-6.63322,-18.25998,983.13235
57533058,-6.18603,-17.96186,982.75970
57543058,-6.63322,-18.18545,983.28141
57553058,-6.48416,-17.96186,982.98329
57563058,-6.63322,-18.11092,982.90876
57573058,-6.48416,-17.96186,982.75970
57583058,-6.48416,-18.11092,983.13235
57593058,-6.55869,-18.11092,983.13235
57603058,-6.33510,-17.88733,982.75970
57613058,-6.55869,-17.66374,982.53611
57623058,-6.55869,-17.96186,983.13235
57633058,-6.40963,-18.11092,982.46158
57643058,-6.40963,-17.96186,982.83423
57653058,-6.48416,-18.11092,982.75970
57663058,-6.55869,-17.96186,982.83423
57673058,-6.40963,-17.73827,982.90876
57683058,-6.40963,-17.81280,982.98329
57693058,-6.85681,-18.25998,982.68517
57703058,-6.63322,-18.11092,983.05782
57713058,-6.63322,-18.11092,982.53611
57723058,-6.63322,-18.18545,982.75970
57733058,-6.55869,-18.33451,983.13235
57743058,-6.40963,-17.88733,982.61064
57753058,-6.63322,-17.58921,982.75970
57763058,-6.48416,-18.03639,983.13235
57773058,-6.78228,-18.25998,983.20688
57783058,-6.48416,-17.88733,982.83423
57793058,-6.55869,-17.81280,983.05782
57803058,-6.40963,-17.88733,983.13235
57813058,-6.40963,-18.11092,983.05782
57823058,-6.26057,-18.03639,982.61064
57833058,-6.55869,-17.81280,983.05782
57843058,-6.33510,-17.96186,982.98329
57853058,-6.48416,-18.18545,983.13235
57863058,-6.63322,-18.03639,983.13235
57873058,-6.63322,-18.11092,983.20688
57883058,-6.40963,-18.25998,982.90876
57893058,-6.40963,-18.33451,982.61064
57903058,-6.48416,-17.96186,982.38705
57913058,-6.70775,-17.73827,982.46158
57923058,-6.33510,-18.11092,982.98329
57933058,-6.55869,-17.88733,982.90876
57943058,-6.63322,-18.25998,982.83423
57953058,-6.48416,-18.11092,982.98329
57963058,-6.48416,-18.03639,982.98329
57973058,-6.70775,-18.11092,982.83423
57983058,-6.63322,-17.66374,982.61064
57993058,-6.70775,-18.11092,982.61064
58003058,-6.48416,-17.81280,982.83423
58013058,-6.33510,-18.25998,982.98329
58023058,-6.70775,-18.11092,983.05782
58033058,-6.63322,-18.25998,982.98329
58043058,-6.33510,-17.96186,982.75970
58053058,-6.33510,-17.96186,982.68517
58063058,-6.48416,-18.03639,982.75970
58073058,-6.33510,-18.18545,982.90876
58083058,-6.55869,-18.33451,982.98329
58093058,-6.48416,-17.96186,982.98329
58103058,-6.55869,-18.40904,982.68517
58113058,-6.63322,-17.96186,982.98329
58123058,-6.70775,-17.88733,982.98329
58133058,-6.40963,-18.11092,982.90876
58143058,-6.33510,-18.48357,983.05782
58153058,-6.33510,-18.33451,982.53611
58163058,-6.33510,-18.11092,982.38705
58173058,-6.78228,-18.11092,982.90876
58183058,-6.70775,-18.25998,982.68517
58193058,-6.26057,-18.18545,982.46158
58203058,-6.40963,-17.73827,982.61064
58213058,-6.48416,-17.81280,983.13235
58223058,-6.78228,-18.25998,982.90876
58233058,-6.48416,-18.11092,982.68517
58243058,-6.70775,-18.03639,982.90876
58253058,-6.55869,-18.03639,982.98329
58263058,-6.48416,-18.25998,983.28141
58273058,-6.48416,-17.73827,982.61064
58283058,-6.63322,-18.11092,982.83423
58293058,-6.48416,-18.03639,982.90876
58303058,-6.40963,-18.33451,982.90876
58313058,-6.55869,-18.11092,982.90876
58323058,-6.33510,-18.25998,982.90876
58333058,-6.18603,-18.33451,983.13235
58343058,-6.40963,-18.03639,982.38705
58353058,-6.40963,-18.11092,982.90876
58363058,-6.55869,-18.18545,983.28141
58373058,-6.40963,-17.96186,982.83423
58383058,-6.48416,-18.03639,982.83423
58393058,-6.55869,-17.96186,982.83423
58403058,-6.40963,-18.11092,983.05782
58413058,-6.33510,-17.81280,982.68517
58423058,-6.55869,-17.81280,982.98329
58433058,-6.48416,-18.18545,982.83423
58443058,-6.33510,-18.03639,982.61064
58453058,-6.63322,-17.88733,982.61064
58463058,-6.55869,-18.18545,982.61064
58473058,-6.63322,-18.11092,983.28141
58483058,-6.33510,-18.18545,983.05782
58493058,-6.48416,-18.40904,982.61064
58503058,-6.40963,-17.96186,982.83423
58513058,-6.63322,-18.11092,982.75970
58523058,-6.48416,-17.88733,982.83423
58533058,-6.70775,-18.11092,982.68517
58543058,-6.70775,-18.11092,982.83423
58553058,-6.40963,-17.88733,983.13235
58563058,-6.48416,-17.96186,982.75970
58573058,-6.55869,-17.88733,982.68517
58583058,-6.63322,-18.40904,982.98329
58593058,-6.48416,-18.03639,982.98329
58603058,-6.63322,-17.96186,982.90876
58613058,-6.63322,-17.96186,982.68517
58623058,-6.70775,-17.81280,983.05782
58633058,-6.40963,-18.11092,982.90876
58643058,-6.48416,-17.73827,982.53611
58653058,-6.40963,-18.03639,982.98329
58663058,-6.55869,-18.18545,982.90876
58673058,-6.26057,-18.25998,982.98329
58683058,-6.55869,-18.11092,983.35594
58693058,-6.33510,-18.18545,983.13235
58703058,-6.48416,-17.96186,982.98329
58713058,-6.40963,-17.88733,982.53611
58723058,-6.70775,-18.33451,982.98329
58733058,-6.63322,-17.96186,982.98329
58743058,-6.48416,-18.18545,982.61064
58753058,-6.48416,-18.11092,982.68517
58763058,-6.18603,-17.88733,982.83423
58773058,-6.63322,-17.96186,982.83423
58783058,-6.33510,-18.03639,982.61064
58793058,-6.48416,-18.11092,982.61064
58803058,-6.55869,-18.03639,982.90876
58813058,-6.63322,-18.18545,982.83423
58823058,-6.63322,-17.88733,982.75970
58833058,-6.63322,-17.88733,982.98329
58843058,-6.63322,-18.40904,982.83423
58853058,-6.33510,-18.11092,982.75970
58863058,-6.48416,-18.03639,982.75970
58873058,-6.48416,-18.11092,982.90876
58883058,-6.26057,-18.18545,983.28141
58893058,-6.48416,-18.33451,982.75970
58903058,-6.48416,-17.81280,982.90876
58913058,-6.40963,-18.33451,982.90876
58923058,-6.33510,-18.33451,982.61064
58933058,-6.70775,-18.11092,982.83423
58943058,-6.55869,-17.96186,982.75970
58953058,-6.55869,-18.25998,982.83423
58963058,-6.55869,-17.58921,983.13235
58973058,-6.48416,-18.40904,982.83423
58983058,-6.18603,-18.03639,982.90876
58993058,-6.40963,-18.40904,982.75970
59003058,-6.63322,-18.25998,982.75970
59013058,-6.78228,-18.18545,983.28141
59023058,-6.40963,-17.88733,983.13235
59033058,-6.55869,-17.96186,982.90876
59043058,-6.33510,-17.96186,982.98329
59053058,-6.70775,-18.03639,983.20688
59063058,-6.40963,-18.18545,983.13235
59073058,-6.55869,-17.96186,982.68517
59083058,-6.55869,-18.03639,982.90876
59093058,-6.55869,-17.96186,983.13235
59103058,-6.48416,-18.03639,982.90876
59113058,-6.48416,-18.25998,982.83423
59123058,-6.48416,-18.11092,982.68517
59133058,-6.78228,-18.03639,983.20688
59143058,-6.48416,-18.18545,982.53611
59153058,-6.26057,-18.18545,983.13235
59163058,-6.78228,-17.73827,982.68517
59173058,-6.40963,-18.48357,983.20688
59183058,-6.33510,-18.40904,982.98329
59193058,-6.48416,-17.66374,982.68517
59203058,-6.33510,-18.55810,983.13235
59213058,-6.70775,-18.18545,983.20688
59223058,-6.55869,-17.96186,983.05782
59233058,-6.48416,-18.40904,982.68517
59243058,-6.33510,-18.18545,982.98329
59253058,-6.55869,-18.03639,982.68517
59263058,-6.63322,-18.11092,982.75970
59273058,-6.63322,-18.25998,982.75970
59283058,-6.55869,-18.18545,982.90876
59293058,-6.33510,-17.96186,982.75970
59303058,-6.55869,-17.96186,983.20688
59313058,-6.33510,-18.03639,982.61064
59323058,-6.70775,-17.96186,982.83423
59333058,-6.33510,-18.25998,982.98329
59343058,-6.26057,-18.33451,982.61064
59353058,-6.26057,-18.11092,983.05782
59363058,-6.40963,-17.96186,983.13235
59373058,-6.26057,-17.96186,983.05782
59383058,-6.48416,-17.88733,982.90876
59393058,-6.48416,-18.18545,983.05782
59403058,-6.33510,-17.88733,982.68517
59413058,-6.55869,-17.88733,982.83423
59423058,-6.33510,-18.03639,982.83423
59433058,-6.70775,-18.11092,982.75970
59443058,-6.40963,-17.81280,982.98329
59453058,-6.48416,-18.33451,982.90876
59463058,-6.63322,-17.88733,982.75970
59473058,-6.40963,-17.96186,982.83423
59483058,-6.40963,-17.66374,982.61064
59493058,-6.40963,-18.11092,983.05782
59503058,-6.33510,-17.96186,982.83423
59513058,-6.40963,-18.18545,983.05782
59523058,-6.55869,-17.81280,982.68517
59533058,-6.55869,-18.03639,983.05782
59543058,-6.55869,-18.33451,983.35594
59553058,-6.63322,-17.88733,982.98329
59563058,-6.33510,-18.03639,982.90876
59573058,-6.33510,-17.96186,982.83423
59583058,-6.18603,-18.18545,982.75970
59593058,-6.48416,-18.11092,982.68517
59603058,-6.48416,-18.11092,982.83423
59613058,-6.55869,-18.25998,983.43048
59623058,-6.48416,-17.96186,982.98329
59633058,-6.26057,-17.88733,982.83423
59643058,-6.48416,-17.96186,982.90876
59653058,-6.63322,-18.11092,982.90876
59663058,-6.48416,-18.11092,982.68517
59673058,-6.48416,-18.03639,982.98329
59683058,-6.63322,-18.40904,982.90876
59693058,-6.55869,-17.81280,982.68517
59703058,-6.40963,-18.18545,982.68517
59713058,-6.48416,-18.18545,982.75970
59723058,-6.63322,-18.03639,983.65407
59733058,-6.40963,-18.03639,982.83423
59743058,-6.48416,-18.11092,983.13235
59753058,-6.48416,-18.33451,982.61064
59763058,-6.40963,-17.88733,982.68517
59773058,-6.70775,-17.88733,983.13235
59783058,-6.33510,-18.03639,982.75970
59793058,-6.63322,-17.73827,982.75970
59803058,-6.40963,-17.73827,983.13235
59813058,-6.55869,-17.73827,982.68517
59823058,-6.70775,-17.81280,982.46158
59833058,-6.40963,-18.03639,983.13235
59843058,-6.63322,-18.33451,982.83423
59853058,-6.33510,-17.88733,982.83423
59863058,-6.70775,-17.96186,982.75970
59873058,-6.70775,-18.33451,982.90876
59883058,-6.48416,-18.11092,982.46158
59893058,-6.55869,-18.03639,982.53611
59903058,-6.48416,-18.18545,982.68517
59913058,-6.78228,-18.25998,983.13235
59923058,-6.26057,-17.96186,982.61064
59933058,-6.40963,-17.66374,983.20688
59943058,-6.33510,-18.11092,982.90876
59953058,-6.48416,-18.25998,983.13235
59963058,-6.48416,-17.96186,983.13235
59973058,-6.70775,-18.11092,982.90876
59983058,-6.55869,-18.33451,983.35594
59993058,-6.55869,-17.73827,982.98329
60003058,-6.48416,-18.25998,982.83423
60013058,-6.78228,-18.25998,982.83423
60023058,-6.48416,-17.96186,982.68517
60033058,-6.55869,-18.33451,982.98329
60043058,-6.55869,-17.96186,983.13235
60053058,-6.63322,-18.25998,982.83423
60063058,-6.40963,-17.96186,982.83423
60073058,-6.18603,-17.88733,982.98329
60083058,-6.40963,-18.03639,982.90876
60093058,-6.48416,-17.96186,983.20688
60103058,-6.33510,-17.88733,982.68517
60113058,-6.33510,-17.81280,982.61064
60123058,-6.55869,-18.18545,983.35594
60133058,-6.33510,-18.11092,982.46158
60143058,-6.70775,-17.96186,982.75970
60153058,-6.40963,-18.18545,982.83423
60163058,-6.55869,-18.25998,982.75970
60173058,-6.55869,-17.88733,982.83423
60183058,-6.55869,-17.81280,982.68517
60193058,-6.40963,-18.03639,983.05782
60203058,-6.48416,-18.33451,982.83423
60213058,-6.63322,-17.96186,982.83423
60223058,-6.48416,-18.11092,982.61064
60233058,-6.63322,-17.88733,982.83423
60243058,-6.33510,-18.18545,983.13235
60253058,-6.55869,-18.18545,982.53611
60263058,-6.93134,-17.96186,982.46158
60273058,-6.55869,-17.58921,983.05782
60283058,-6.55869,-17.73827,982.90876
60293058,-6.55869,-18.18545,982.75970
60303058,-6.33510,-18.11092,982.61064
60313058,-6.40963,-18.11092,982.46158
60323058,-6.55869,-17.88733,982.75970
60333058,-6.78228,-18.03639,982.61064
60343058,-6.63322,-18.40904,982.90876
60353058,-6.70775,-18.25998,982.90876
60363058,-6.40963,-17.73827,982.75970
60373058,-6.55869,-17.81280,982.90876
60383058,-6.48416,-18.18545,982.46158
60393058,-6.40963,-18.11092,982.83423
60403058,-6.40963,-17.96186,982.68517
60413058,-6.63322,-18.03639,982.68517
60423058,-6.33510,-17.96186,982.90876
60433058,-6.48416,-17.96186,982.90876
60443058,-6.26057,-17.88733,982.83423
60453058,-6.40963,-18.03639,982.75970
60463058,-6.40963,-18.18545,983.28141
60473058,-6.48416,-17.96186,982.98329
60483058,-6.63322,-18.18545,982.83423
60493058,-6.63322,-18.33451,982.98329
60503058,-6.55869,-18.03639,982.83423
60513058,-6.48416,-17.88733,982.83423
60523058,-6.40963,-17.81280,982.75970
60533058,-6.40963,-18.25998,982.90876
60543058,-6.40963,-17.88733,982.98329
60553058,-6.55869,-18.03639,982.75970
60563058,-6.40963,-18.11092,983.05782
60573058,-6.48416,-17.96186,982.90876
60583058,-6.55869,-17.88733,982.98329
60593058,-6.33510,-17.96186,982.61064
60603058,-6.55869,-18.18545,982.98329
60613058,-6.48416,-18.25998,982.98329
60623058,-6.18603,-17.81280,983.13235
60633058,-6.40963,-18.55810,982.83423
60643058,-6.33510,-18.55810,982.98329
60653058,-6.40963,-17.88733,983.20688
60663058,-6.55869,-17.96186,982.75970
60673058,-6.55869,-18.11092,982.46158
60683058,-6.85681,-18.48357,982.83423
60693058,-6.48416,-18.11092,983.05782
60703058,-6.70775,-18.03639,982.90876
60713058,-6.55869,-18.03639,983.05782
60723058,-6.48416,-18.18545,983.35594
60733058,-6.26057,-18.18545,982.90876
60743058,-6.40963,-17.96186,982.90876
60753058,-6.55869,-17.88733,982.90876
60763058,-6.85681,-18.03639,983.20688
60773058,-6.48416,-17.81280,982.90876
60783058,-6.33510,-17.88733,982.75970
60793058,-6.40963,-18.18545,983.13235
60803058,-6.63322,-17.66374,982.83423
60813058,-6.70775,-17.81280,982.61064
60823058,-6.55869,-17.88733,982.53611
60833058,-6.40963,-18.40904,982.75970
60843058,-6.55869,-18.11092,982.68517
60853058,-6.63322,-17.96186,982.61064
60863058,-6.63322,-18.33451,982.68517
60873058,-6.40963,-18.11092,983.05782
60883058,-6.48416,-17.66374,982.98329
60893058,-6.40963,-17.88733,982.98329
60903058,-6.63322,-18.18545,983.05782
60913058,-6.48416,-17.66374,982.75970
60923058,-6.48416,-17.88733,982.61064
60933058,-6.55869,-18.11092,983.20688
60943058,-6.85681,-18.03639,982.98329
60953058,-6.48416,-17.96186,982.68517
60963058,-6.40963,-17.73827,982.53611
60973058,-6.70775,-18.03639,982.68517
60983058,-6.70775,-18.25998,983.20688
60993058,-6.63322,-18.18545,983.20688
61003058,-6.55869,-18.11092,982.61064
61013058,-6.48416,-18.18545,982.61064
61023058,-6.48416,-17.96186,982.83423
61033058,-6.48416,-18.11092,982.98329
61043058,-6.26057,-18.11092,982.46158
61053058,-6.55869,-18.33451,982.90876
61063058,-6.55869,-18.18545,982.75970
61073058,-6.55869,-18.03639,982.75970
61083058,-6.70775,-18.03639,982.98329
61093058,-6.55869,-18.03639,982.90876
61103058,-6.63322,-18.03639,982.68517
